id,title,overview,tmdbId,vote_average,vote_count,genres,adult,release_date,production_companies,poster_path
140110,13 Minutes,"The breath-taking story of a man who nearly would have changed the world. 1939, when Hitler tricked millions of people at the height of his power, one said a radical No: Georg Elser, disparaged as an assassin, is one of the greatest resistance fighters.",319337,7.0,63.0,"18,10752",false,2015-04-09,"[{'name': 'Lucky Bird Pictures', 'id': 50449}, {'name': 'Philipp Filmproduction', 'id': 50484}, {'name': 'Delphi Medien', 'id': 50485}]",posters\140110.jpg
6395,13 Rue Madeleine,"Bob Sharkey, an instructor of would-be spies for the Allied Office of Strategic Services, becomes suspicious of one of the latest batch of students, Bill O'Connell, who is too good at espionage. His boss, Charles Gibson confirms that O'Connell is really a top German agent, but tells Sharkey to pass him, as they intend to feed the mole false information about the impending D-Day invasion.",18200,6.3,12.0,"53,10752",false,1947-01-15,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",posters\6395.jpg
91605,14 Blades,"Trained in clandestine combat from childhood, the Jinyiwei were masters of the 14 Blades; eight being for torture, five for killing, and the last blade reserved for suicide when a mission failed. An elite force of secret agents with a license to kill, the Jinyiwei devoted their lives and lethal prowess to the service of the Emperor alone. When the Imperial Court is taken over by evil eunuch Jia (Law Kar Ying), the best of the Jinyiwei, Qinglong (Donnie Yen) is assigned to steal a list identifying those still loyal to the Emperor. However unbeknownst to Qinglong, the Jinyiwei have fallen under the control of Jia, and during the mission Qinglong is betrayed and barely escapes with his life. Now as the most wanted man in the land, Qinglong must seek out and rally the loyalists to rise against Jia and restore the Emperor to power. In his way are the deadliest assassins in the land, his former brethren, the Jinyiwei.",34179,6.5,62.0,"18,28,53",false,2010-02-04,"[{'name': 'Shanghai Film Group', 'id': 3407}]",posters\91605.jpg
174137,150 Milligrams,"In the hospital where she works in Brest, France, a lung specialist discovers a direct link between suspicious deaths and state-approved medicine. She fights single-handedly for the truth to come out.",393945,7.4,20.0,18,false,2016-11-18,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Haut et Court', 'id': 726}]",posters\174137.jpg
111113,17 Girls,"Inspired by events that took place in Massachusetts, Delphine and Muriel Coulin's provocative debut focuses on a group of bored teenage girls who all make an irrevocable pact. When Camille (Louise Grinberg) accidentally becomes pregnant, she encourages her friends and fellow high school classmates to follow suit. It's only a matter of time, before 17 girls in the high school are pregnant and the town is thrown into a world of chaos. Set in the writer/directors' small, seaside hometown of Lorient in Brittany, 17 Girls is a reflection on adolescence, body image, friendship and the perplexing realities of growing up.",87368,5.6,103.0,18,false,2011-06-13,"[{'name': 'Archipel 35', 'id': 2695}, {'name': 'Canal+', 'id': 5358}, {'name': 'Arte France', 'id': 6111}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Programme MEDIA de la Communauté Européenne', 'id': 11248}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': \"Centre National de la Cinématographie et de l'Image Animée\", 'id': 20345}, {'name': 'Région Bretagne', 'id': 20346}, {'name': 'Banque Populaire Images 11', 'id': 20347}, {'name': 'Cinémage 5', 'id': 20348}, {'name': 'Uni Étoile 8', 'id': 20349}, {'name': 'Sofica Cofinova', 'id': 20351}]",posters\111113.jpg
93463,18 Years Later,"Mirko and Genziano are two brothers trentacinquenni not seen since the day their mother, of English origin, died tragically in a car accident in which they were also involved. Since then Genziano went to live in London by his grandfather Henry and now works as a stockbroker. Mirko instead remained in Rome, to live with his father, working on it together in the same run-down shop. But, eighteen years later, Marcello dies, the father of two brothers. In his will, in fact, the father asks them to take on an old restored spider, his ashes over the grave of his mother in a village in Calabria, where the accident happened. This trip will forever change their lives.",109979,7.1,12.0,35,false,2010-07-04,[],posters\93463.jpg
101902,180° South: Conquerors of the Useless,The film follows adventurer Jeff Johnson as he retraces the epic 1968 journey of his heroes Yvon Chouinard and Doug Tompkins to Patagonia.,39333,6.6,20.0,"35,99,18",false,2010-02-10,[],posters\101902.jpg
160547,1812,"Made in 1912, this film has become known as one of the greatest pieces of pre-Soviet cinema. The silent film tells the story of the Patriotic war of 1812 when Napoleon attempted to invade Russia. This joint French and Russian film sparked major excitement in Moscow at its premier screening and continues to entertain audiences throughout the world today. The 32-minute silent film was the point of origin for some of the more advanced camera techniques used today. Sirotin of the Voice of Russia said that, “The film is interesting to spectators even today and is frequently shown both in Russia and abroad.”",46744,4.0,1.0,"",false,1912-01-01,[],posters\160547.jpg
117716,1981,Filmmaker Ricardo Trogi recalls the events surrounding his family moving to a new neighborhood when he was 11-years-old.,30174,6.9,12.0,"35,18,10749",false,2009-09-04,"[{'name': 'Alliance Vivafilm', 'id': 5023}]",posters\117716.jpg
96401,2-Headed Shark Attack,"A Semester at Sea ship is attacked and sunk by a mutated two-headed shark, and the survivors seek refuge on a deserted atoll. The coeds, however, are no longer safe when the atoll starts flooding.",86703,3.5,52.0,"27,28,53,878",false,2012-01-17,"[{'name': 'The Asylum', 'id': 1311}]",posters\96401.jpg
2475,200 Cigarettes,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",15256,6.1,44.0,"35,18,10749",false,1999-02-26,"[{'name': 'Paramount Pictures', 'id': 4}]",posters\2475.jpg
87469,200 MPH,"When the older brother (Tommy Nash) he idolizes is run off the road by a ruthless drug dealer (Darren Thomas) during a nighttime street race known as Sepulveda Suicide, Rick Merchant (Jaz Martin) channels his grief into getting revenge behind the wheel. But to win, he’ll need to modify his trusty 1978 Datsun 280Z — with help from a pretty mechanic (Hennely Jimenez) — to get the maximum speed out of its machinery.",63297,3.7,13.0,"28,53",false,2011-04-26,[],posters\87469.jpg
143335,2000 AD,"The Y2K Bug. Real Warfare vs Electronic Gaming. Peter Tong, a carefree Hong Kong youngster, finds himself drawn into the web of a deadly espionage conspiracy. A clandestine organization schemes to use the Y2K Bug to cause mayhem throughout Asia. To survive, Peter has to call on reserves of courage and stamina he has never needed before.",32249,6.7,9.0,"28,53",false,2000-01-01,"[{'name': 'Media Asia Film', 'id': 2884}, {'name': 'Raintree Pictures', 'id': 74425}]",posters\143335.jpg
50954,2001 Maniacs,"On their way to Spring Break, college kids take a detour through an old Southern town. The people of Pleasant Valley insist the kids stay for their annual barbecue celebration... but instead of getting a taste of the old South, the old South gets a taste of them!",10845,4.9,70.0,"35,27",false,2005-05-12,"[{'name': 'Raw Nerve', 'id': 1631}, {'name': 'Velvet Steamroller Entertainment', 'id': 3887}, {'name': 'BloodWorks', 'id': 29003}]",posters\50954.jpg
914,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",62,7.9,3075.0,"878,9648,12",false,1968-04-10,"[{'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",posters\914.jpg
31353,2009: Lost Memories,"There are breakpoints in the history, the result of a single event may change the whole course. In 1909, an assassination attempt of a Japanese governor fails. Now, in 2009, Korea is just another state of Japan's Empire & Seoul has become a major city. A Korean resistance group fights for liberty, independence & the restoration of true history. Two cops, Japanese & Korean, investigate the group.",23132,5.2,24.0,"28,18,10769,878,53",false,2002-02-01,"[{'name': 'Indecom Cinema', 'id': 4188}]",posters\31353.jpg
129478,21 Hours at Munich,A dramatization of the incident in 1972 when Arab terrorists broke into the Olympic compound in Munich and murdered 11 Israeli athletes.,82598,5.0,2.0,"18,36",false,1976-11-07,[],posters\129478.jpg
79974,22 Bullets,"Charly Matteï has turned his back on his life as an outlaw. For the last three years, he's led a peaceful life devoting himself to his wife and two children. Then, one winter morning, he's left for dead in the parking garage in Marseille's Old Port, with 22 bullets in his body. Against all the odds, he doesn't die...",37645,6.4,285.0,"28,80,53",false,2010-03-23,"[{'name': 'TF1 Films Production', 'id': 3823}, {'name': 'EuropaCorp', 'id': 6896}]",posters\79974.jpg
2415,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",22913,6.3,10.0,"35,18,10749",false,1997-08-31,"[{'name': 'Scala Films', 'id': 4189}]",posters\2415.jpg
85360,24 City,"Chengdu nowadays. The state owned factory 420 shuts down to give way to a complex of luxury apartments called \"24 CITY\". Three generations, eight characters : old workers, factory executives and yuppies, their stories melt into the History of China.",29972,8.1,9.0,18,false,2008-09-27,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Office Kitano', 'id': 567}, {'name': 'Xstream Pictures', 'id': 1079}, {'name': 'Shanghai Film Group', 'id': 3407}, {'name': 'Bitters End', 'id': 4667}, {'name': 'China Resources', 'id': 94949}]",posters\85360.jpg
96146,247°F,"Four friends travel to a lakeside cabin for a carefree weekend, the fun turns into a nightmare when 3 of them end up locked in a hot sauna. Every minute counts and every degree matters as they fight for their lives in the heat up to 247°F.",137145,5.2,46.0,"27,53",false,2011-09-01,"[{'name': 'Sarke Studio', 'id': 67994}, {'name': 'Imedi Films', 'id': 67995}, {'name': 'Foley Walkers Studio', 'id': 68937}]",posters\96146.jpg
151467,25 Carat,"Abel is a boxer turned debt collector who is struggling to provide for his young son. When he falls in love with beautiful car thief Kay, the couple plan for a new crime-free beginning. To fund their new law-abiding life, however, they conspire for one last big score. The resulting fiasco takes them on a rough ride through the gritty Barcelona underworld. Winner of Best Film at the 2009 Málaga Spanish Film Festival.",33842,7.0,1.0,"10769,53",false,2008-10-29,[],posters\151467.jpg
167162,25 Fireman's Street,"On one hot summer night, the residents of a Hungarian apartment house slated for demolition restlessly revisit their haunted pasts as they face an uncertain future. In a gently turning kaleidoscope of dream imagery, regret-laden nostalgia and painstakingly intimate detail, the looming wrecking ball pales in significance to the accumulated experiences each dreamer revisits. Pre-war prejudice, occupying Nazis and Stalinist deprivations all come and go as each tenant’s backward glance yields moments of aching sensuality, infectious exuberance and catastrophic loss.",42467,5.0,1.0,"10769,18,10749",false,1973-09-27,[],posters\167162.jpg
56389,27 Dresses,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,6557,6.1,1013.0,"35,10749",false,2008-01-10,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dune Entertainment III', 'id': 6332}]",posters\56389.jpg
73431,3 Idiots,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like \"Rancho.\" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for \"Virus,\" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the \"3 idiots\" once and for all.",20453,7.8,850.0,"18,35,10749",false,2009-12-23,"[{'name': 'Vidhu Vinod Chopra Productions', 'id': 3781}]",posters\73431.jpg
135957,3 Nights in the Desert,"Three former band mates enter a cave after hearing it has the power to give them what they need. As unsettling desires rise to the surface, they all wonder if the cave has real power.",275696,4.4,20.0,18,false,2015-02-06,"[{'name': 'New Artists Alliance', 'id': 5124}, {'name': 'Caliber Media Company', 'id': 11049}]",posters\135957.jpg
51094,300,"Based on Frank Miller's graphic novel, \"300\" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",1271,7.0,5092.0,"28,12,10752",false,2006-12-09,"[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Nimar Studios', 'id': 7636}, {'name': 'Cruel and Unusual Films', 'id': 78685}]",posters\51094.jpg
162934,31,ROB ZOMBIE'S  S P O O K  H A U S 31,284564,4.9,193.0,"27,53",false,2016-09-15,"[{'name': 'Spectacle Entertainment Group', 'id': 10370}, {'name': 'Windy Hill Pictures', 'id': 18922}, {'name': 'Protagonist Pictures', 'id': 20277}, {'name': 'Bow and Arrow Entertainment', 'id': 37432}, {'name': 'PalmStar Media', 'id': 49152}]",posters\162934.jpg
152631,32A,"This story is set in the \"in-between\" time of a girl's life, when she is no longer a child and not yet a woman. We open with our heroine, Maeve, putting on her new snow white bra, and stepping out into the world as a young woman. She has an obsession with breasts and bras and can't help but stare at other girls and women, even the head nun doesn't escape her gaze. Otherwise, her world revolves around her three friends, Ruth, Claire and Orla, who are more experienced in the ways of the world. They wear bras already (except Claire the feminist) and they've all had boyfriends. The new bra is a start but they really hope Maeve can find a fella, even offering kissing lessons to prepare her. What no one expects, least of all Maeve, is that she should snare the local sixteen-year old heartthrob. Maeve is so smitten with him that she lets her friends down when they need her the most...",68876,6.7,6.0,18,false,2007-07-13,"[{'name': 'Flying Moon Filmproduktion GmbH', 'id': 730}, {'name': 'Janey Pictures', 'id': 14044}]",posters\152631.jpg
4183,4 Little Girls,"On September 15, 1963, a bomb destroyed a black church in Birmingham, Alabama, killing four young girls who were there for Sunday school. It was a crime that shocked the nation--and a defining moment in the history of the civil-rights movement. Spike Lee re-examines the full story of the bombing, including a revealing interview with former Alabama Governor George Wallace.",26580,6.7,12.0,99,false,1997-07-09,"[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}]",posters\4183.jpg
107735,40 Carats,"A forty year old woman who was vacationing in Greece meets a twenty-two year old, who was also on vacation. They spend the night together and she leaves him while he was sleeping. She then returns to New York and she is stunned to learn that her daughter's boyfriend is him. He then pursues her, and she is uncertain of what to do.",42456,7.5,1.0,"10749,35",false,1973-06-28,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Frankovich Productions', 'id': 2102}]",posters\107735.jpg
5115,40 Days and 40 Nights,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",2752,5.2,306.0,"35,10749",false,2002-03-01,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Working Title Films', 'id': 10163}]",posters\5115.jpg
86947,48 Shades,"This coming of age comedy is about a 16 year old, Dan, who must choose between going to Geneva with his parents for a year or move into a house with his young Aunt, Jacq, and her roommate, Naomi.",47171,3.2,3.0,"35,18",false,2006-08-31,[],posters\86947.jpg
6396,633 Squadron,"When Norwegian resistance leader Lieutenant Erik Bergman reports the location of a German V-2 rocket fuel plant, the Royal Air Force's 633 Squadron is assigned the mission to destroy it. The plant is in a seemingly-impregnable location beneath an overhanging cliff at the end of a long, narrow fjord lined with anti-aircraft guns. The only way to destroy the plant is by collapsing the cliff on top of it.",15925,5.3,16.0,"28,18,36,10752",false,1964-04-06,"[{'name': 'The Mirisch Corporation', 'id': 219}]",posters\6396.jpg
128604,66 Scenes from America,"As a visual narrative it is reminiscent of a pile of postcards from a journey, which indeed is what the film is. It consists of a series of lengthy shots of a tableau nature, each appearing to be a more or less random cross section of American reality, but which in total invoke a highly emblematic picture of the USA.",83909,7.0,3.0,99,false,1982-03-27,"[{'name': 'Statens Filmcentral', 'id': 46509}]",posters\128604.jpg
105950,9 Month Stretch,"Ariane Felder is pregnant! This is surprising with her being a young hardened judge with strict morals.  But what is more surprising is that, according to paternity testing, the child's father is none other than Bob, a criminal from the prosecution charged with an atrocious attack!  Ariane doesn't remember any of what has happened, so she has no idea what to expect...",200713,6.3,147.0,35,false,2013-10-16,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Manchester Films', 'id': 20484}, {'name': 'ADCB Films', 'id': 22261}, {'name': 'Cinéfrance 1888', 'id': 31229}, {'name': 'Stadenn Productions', 'id': 46760}]",posters\105950.jpg
48308,9th Company,"The picture opens in Krasnoyarsk, Siberia, in late 1988, when military trainees Petrovsky, Ryaba, Chugun, Stas, Pinochet, Lyutev and Vorobyev are whipped into shape at a training camp by the brutal, sadistic commander, Warrant Officer Dygalo - prior to being sent off to the front lines. After several one-by-one dalliances with the local whore, Snow White, and a cautionary lecture on the history, geography and culture of Afghanistan (which most of the men sleep through), the trainees head off to battle - first to the Bagram air base, then to the Afghani province of Khost to secure supply lines. But nothing can begin to prepare them for the brutal devastation into which they are plunged, or the relentless tide of slaughter that scatters thousands of Soviet victims in its wake.",14097,6.8,65.0,"18,36,10752,28",false,2005-09-19,"[{'name': 'Finnish Film Foundation', 'id': 2396}, {'name': 'Matila Röhr Productions (MRP)', 'id': 5240}, {'name': 'Yleisradio (YLE)', 'id': 5975}, {'name': 'Art Pictures Group', 'id': 16688}, {'name': 'Slovo', 'id': 17962}, {'name': 'Channel 1+1', 'id': 22690}, {'name': 'Telekanal STS', 'id': 22691}]",posters\48308.jpg
123518,A Boy and His Samurai,"A samurai from the Edo Period time travels to present day Japan where he meets a divorcee and her son.  Soon, he discovers a passion for making pastries.",61682,6.6,8.0,"35,18,10749",false,2010-07-31,[],posters\123518.jpg
145140,A Brief Season,Film directed by Renato Castellani.,225403,0.0,0.0,"",false,1969-11-26,[],posters\145140.jpg
69526,A Brief Vacation,"Vittorio De Sica's A Brief Vacation (Una Breva Vacanza) stars Florinda Bolkan as a downtrodden working woman. Forced to support herself, her children, her physically incapacitated husband and her obtrusive brother and mother, Bolkan contracts tuberculosis. She is granted a brief vacation at a health spa, where a whole new world--and potential new life--is opened up to her.",76452,5.3,4.0,"18,10769",false,1973-08-14,[],posters\69526.jpg
112621,A Circle of Deception,"Unbeknownst to him, a soldier is sent on a doomed mission because of the high likelihood of him divulging secrets if captured and tortured.",257377,0.0,0.0,"18,10752",false,1960-11-01,[],posters\112621.jpg
2404,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to \"get rid of\" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.",9422,6.1,113.0,18,false,1998-03-05,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Touchstone Pictures', 'id': 9195}]",posters\2404.jpg
94815,A Colt Is My Passport,"The melancholy, homely Kamimura is a hit man who takes a job to kill a mob boss who's gotten greedy..",38728,6.9,10.0,"28,53,80,10769",false,1967-02-04,"[{'name': 'Nikkatsu', 'id': 955}]",posters\94815.jpg
33021,A Common Thread,"French drama, the debut film from writer-director Eléonore Faucher. Teenager Claire (Lola Naymark) discovers she is pregnant and decides to keep it a secret. Abandoning her dead-end supermarket job, she is taken on as an apprentice by couturiere Madame Mélikian (Ariane Ascaride), who is grieving over the death of her own child. As the two women work together, they soon develop a supportive and fam",26810,5.6,7.0,18,false,2004-05-14,[],posters\33021.jpg
1776,"A Cool, Dry Place","A single father balances his work as an attorney with the care of his five year old son and his work as a high school basketball coach in rural Kansas, where he moved after his wife abandoned him in Chicago. Just as he starts to develop a new relationship with a veterinarian's assistant, his ex-wife suddenly reappears and wants to re-assert herself in her husband and son's life. On top of the romantic conflict, he is also suddenly presented with the opportunity of a lifetime to join a major firm in Dallas.",37272,5.6,7.0,"18,10749",false,1998-01-29,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Jacobs/Mutrux', 'id': 70166}]",posters\1776.jpg
169268,A Day at the Beach,"Roman Polanski wrote the screenplay for this searing portrayal of the aftermath of alcoholism starring Mark Burns as Bernie, a silver tongued wanderer with a fondness for drink and no clear goal in life. What was supposed to be a day of fun at the seaside turns to dust as he drinks his way through a seaside resort community, trailing his little niece Winnie (Beatie Edney). Once the alcohol starts flowing, all physical and emotional stability begins to crumble - and it isn't pretty.",99802,5.0,2.0,"18,10769",false,1972-04-17,[],posters\169268.jpg
112229,A Day's Pleasure,A quickly made Chaplin two-reeler to help fill a gap while working on his first feature The Kid. It's about a an outing with his wife and kids and things don't go smoothly.,53425,5.6,15.0,35,false,1919-12-15,"[{'name': 'First National Pictures', 'id': 3245}]",posters\112229.jpg
6287,A Decade Under the Influence,Documentary on the effects of 1970s filmmaking.,38868,8.0,9.0,"35,99,10749",false,2003-04-25,[],posters\6287.jpg
141036,A Diva's Christmas Carol,"A remake of the Dicken's classic, \"A Christmas Carol\" featuring a very nasty pop singer who gets a reality check by three Christmas spirits.",24436,4.8,6.0,"10751,35",false,2000-12-13,[],posters\141036.jpg
3006,A Face in the Crowd,"\"A Face in the Crowd\" charts the rise of a raucous hayseed named Lonesome Rhodes from itinerant Ozark guitar picker to local media rabble-rouser to TV superstar and political king-maker. Marcia Jeffries is the innocent Sarah Lawrence girl who discovers the great man in a back-country jail and is the first to fall under his spell",21849,7.4,48.0,18,false,1957-10-17,"[{'name': 'Newtown Productions', 'id': 4299}, {'name': 'Warner Bros.', 'id': 6194}]",posters\3006.jpg
148104,A Fare to Remember,"A high powered business executive takes on an assignment on Christmas Eve, knowing she is to get married immediately after the holiday. Arriving at the Seattle airport, she discovered all flights are canceled and she has to get to LA. She then hires an obnoxious cabbie to transport her to LA. However, the cabbie eventually proves to be rather endearing while she maintains her upper class posturing.",108228,4.5,2.0,"18,10749",false,1999-03-11,[],posters\148104.jpg
8752,A Funny Thing Happened on the Way to the Forum,A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,17768,6.1,26.0,"35,10402",false,1966-10-16,"[{'name': 'United Artists', 'id': 60}, {'name': 'Melvin Frank Production', 'id': 14897}]",posters\8752.jpg
40732,A Generation,"A Generation is set in Wola, a working-class section of Warsaw, in 1942 and tells the stories of two young men at odds with the Nazi occupation of Poland.",43322,7.0,12.0,"10752,18",false,1955-01-26,"[{'name': 'Zespól Filmowy \"Kadr\"', 'id': 1829}]",posters\40732.jpg
174579,A German Life,"Brunhilde Pomsel describes herself as an \"apolitical girl\" and a \"figure on the margins,\" but she got closer to one of the worst criminals in world history than anyone else left alive. Today aged 104, Pomsel served as Nazi Propaganda Minister Joseph Goebbels' stenographer. Brunhilde Pomsel's life mirrors all the major breaks and continuities of the 20th century. Many people think that the dangers of war and fascism have been overcome. Brunhilde Pomsel makes it clear that this is not case.",411516,7.5,2.0,99,false,2016-10-15,"[{'name': 'Medienproduktion GmbH', 'id': 85450}, {'name': 'Blackbox Film', 'id': 85451}]",posters\174579.jpg
171259,A Gift with a Character,Is it fun to be panda? May be... But not for Misha whose job is to work as a panda during birthday parties.,278095,6.3,4.0,"35,10751",false,2014-05-22,"[{'name': 'Fresh Film', 'id': 29924}]",posters\171259.jpg
158538,A God Without a Universe,"After several years in prison, Anders is finally released. His sister Mia is looking forward for them to reconnect and rediscover their close bond. However, the past is not easy to escape and the two sibling's brutal childhood still haunts them both. Anders quickly falls back into his old destructive habits, while Mia soon discovers a much more sinister side of herself and the people around her",335582,4.0,1.0,"27,18",false,2015-05-28,"[{'name': 'Hellbound Productions', 'id': 49865}, {'name': 'Black Frame Cinema', 'id': 51092}]",posters\158538.jpg
85861,A Good Lawyer's Wife,"Bored, horny, and frustrated, a woman begins an affair with a teenage boy.",61952,6.3,9.0,"18,80",false,2003-08-15,[],posters\85861.jpg
