id,title,overview,tmdbId,vote_average,vote_count,genres,adult,release_date,production_companies,poster_path
5366,84 Charing Cross Road,"When a humorous script-reader in her New York apartment sees an ad in the Saturday Review of Literature for a bookstore in London that does mail order, she begins a very special correspondence and friendship with Frank Doel, the bookseller who works at Marks &amp; Co., 84 Charing Cross Road.",15677,6.8,34.0,"18,10749",false,1987-02-13,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Brooksfilms', 'id': 5612}]",posters\5366.jpg
42543,8MM 2,"An American diplomat and his fiancée venture into the sordid underworld of sex and pornography in Budapest, Hungary to find out who is blackmailing them with a porno video taken of them with a prostitute.",7295,4.1,28.0,"53,9648,18",false,2005-11-22,"[{'name': 'Sandstorm Films', 'id': 2876}, {'name': 'Screen Gems', 'id': 3287}]",posters\42543.jpg
138122,9.79*,A look into the 100-meter final at the 1988 Seoul games.,142161,8.9,4.0,"",false,2012-10-09,[],posters\138122.jpg
90886,99 and 44/100% Dead,"Uncle Frank Kelly calls on Harry Crown to help him in a gang war. The war becomes personal when Harry's new girlfriend is kidnapped by Uncle Frank's enemy, Big Eddie.",52661,3.0,1.0,"28,80,35,12",false,1974-08-29,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",posters\90886.jpg
4960,A Beautiful Mind,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",453,7.7,3087.0,"18,10749",false,2001-12-11,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Universal Pictures', 'id': 33}]",posters\4960.jpg
94103,A Better Life,"Yann, a cook, and Nadia, a waitress and mother of 9-year-old child, decide to risk everything on the purchase of a restaurant.  With plenty of talent, energy, love and dreams, but no finance of their own, they find themselves forced into a jungle of financing and bank loans that quickly overwhelms them. To bail them out, Nadia has to take a job in Canada, while Yann is forced to stay behind to save the restaurant.  Together, he and the child confront a relentless avalanche of creditors, an uncaring system and the daily grind from which there is no respite…  Yann finally understands that his only chance of salvation lies in joining his lover – as well as reuniting mother and child – by following Nadia to Canada and a better life.",85546,6.0,42.0,18,false,2012-01-03,"[{'name': 'Les Films du Lendemain', 'id': 1249}]",posters\94103.jpg
26530,A Better Tomorrow II,A restaurant owner his ex-con brother and a policeman team up to avenge the murder of his old friends daughter by the Triad.,18305,7.0,48.0,"28,80,53",false,1987-12-17,"[{'name': 'Cinema City', 'id': 13660}]",posters\26530.jpg
169632,A Bullet for Pretty Boy,"A biography of Charles \"Pretty Boy\" Floyd, a gangster who started his career at a young age after seeking revenge for his father's murder.",4882,4.5,2.0,"28,18,80,53",false,1970-07-15,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]",posters\169632.jpg
97878,A Burning Hot Summer,Paul reflects on the summer he met Angèle and Frédéric as he watches his friend being laid to rest.,80440,5.3,14.0,18,false,2011-09-28,"[{'name': 'Wild Bunch', 'id': 856}, {'name': 'Rectangle Productions', 'id': 2700}, {'name': 'Faro Film (II)', 'id': 41208}]",posters\97878.jpg
95137,A Child's Christmas in Wales,"It's Christmas Eve in Wales. A young boy named Thomas is excited about the holiday, but he's also disappointed because it's raining instead of snowing. His grandfather gives him an old snow globe as an early Christmas present and starts telling colorful, amusing stories about his childhood Christmases that are shown in flashback. Thomas keeps asking his grandfather more questions because he likes the stories and because he doesn't want to go to bed. His parents finally insist that he go to bed, and his grandfather tells him one last story about going to bed on Christmas night while listening to his family singing carols downstairs. After Thomas falls asleep at last, his grandfather opens the bedroom window and sees falling snowflakes.",102431,8.8,2.0,"18,10751",false,1987-12-23,"[{'name': 'Cyprus Films', 'id': 70737}]",posters\95137.jpg
1089,A Christmas Carol,"Reginald Owen portrays Charles Dickens' holiday humbug Ebenezer Scrooge, the miser's miser who has a huge change of heart after spirits whisk him into the past, present and future.",25842,7.0,34.0,"14,18,10751",false,1938-12-16,"[{'name': \"Loew's\", 'id': 1460}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",posters\1089.jpg
148638,A Christmas Kiss II,"At a Christmastime event, Jenna shares an impromptu, unforgettable kiss with the dashing billionaire, Cooper Montgomery. Unaware of his intentions and fearful of getting hurt in another relationship, Jenna vows to resist his charms, but begins to realize his affection is real as the two spend more time together.",311093,5.9,9.0,"10770,10749",false,2014-12-13,"[{'name': 'Marvista Entertainment', 'id': 6679}]",posters\148638.jpg
739,A Close Shave,"Wallace falls in love with wool-shop owner Wendolene, not suspecting that she (or rather, her dog) is at the head of a fiendish sheep-rustling plot. Gromit is set up and jailed, but his new-found sheepish friend is determine to give Wallace a helping hand in finding out the real truth.",532,7.5,223.0,"10751,16,35",false,1995-12-24,"[{'name': 'Aardman Animations', 'id': 297}]",posters\739.jpg
59641,A Complete History of My Sexual Failures,"The egocentric documentary-maker Chris Waitt traces his romantic ineptitude and sexual impotence through awkward interviews with irate ex-girlfriends and stunts involving S&amp;M parlours, Harley Street doctors and Viagra overdoses. The results are often hilarious, sometimes moving and speak directly to the hapless paramour in all of us.",13206,6.9,18.0,"99,10749,10769",false,2008-01-19,"[{'name': 'EM Media', 'id': 1917}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Screen Yorkshire', 'id': 2690}, {'name': 'Film4', 'id': 9349}, {'name': 'Warp X', 'id': 17817}, {'name': 'Madman Entertainment', 'id': 21592}]",posters\59641.jpg
163655,A Crush on You,A man sends secret admirer e-mails to his crush but an e-mail address mix-up causes the notes to go to the woman's lovelorn coworker instead.,185564,6.4,5.0,"10749,35",false,2011-06-11,"[{'name': 'Larry Levinson Productions', 'id': 3282}]",posters\163655.jpg
156095,A Cry in the Wilderness,"The father of a wilderness family gets bitten by a skunk, and fearing rabies, chains himself to a barn to protect his family should he go mad. He orders his son not to come near him no matter how persuasive or rational his appearance or argument. However, the creek dries up, indicating an upstream blockage and an imminent flood. Several trips upstream by the son have failed to locate the blockage and now Dad wants to be released...",202637,0.0,0.0,"53,10770",false,1974-03-26,"[{'name': 'Universal Television', 'id': 26727}]",posters\156095.jpg
