id,title,overview,tmdbId,vote_average,vote_count,genres,adult,release_date,production_companies,poster_path
8168,3 Women,"Pinky is an awkward young teen who starts work at a spa in the CA. Desert. She becomes overly attached to fellow spa attendant, Millie when she becomes Millie's roommate. Mille is a lonely outcast who desperately tries to win attention with constant upbeat chatter. They hang out at a bar owned by a strange pregnant artist and her has-been cowboy husband. After each of 2 emotional crises, the three woman steal and trade each other's personalities until they settle into a new family unit that seems to give each woman what she was searching for.",41662,6.8,66.0,18,false,1977-04-03,"[{'name': 'Lions Gate Films', 'id': 35}]",posters\8168.jpg
146590,"3 ½ Minutes, 10 Bullets","Black Friday, the day after Thanksgiving November 2012, four boys in a red SUV pull into a gas station after spending time at the mall buying sneakers and talking to girls. With music blaring, one boy exits the car and enters the store, a quick stop for a soda and a pack of gum. A man and a woman pull up next to the boys in the station, making a stop for a bottle of wine. The woman enters the store and an argument breaks out when the driver of the second car asks the boys to turn the music down. 3½ minutes and ten bullets later, one of the boys is dead. 3½ MINUTES dissects the aftermath of this fatal encounter.",320349,7.8,30.0,"53,99",false,2015-10-02,[],posters\146590.jpg
4126,3000 Miles to Graceland,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",12138,5.8,181.0,"28,12,35,53,80",false,2001-02-23,"[{'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]",posters\4126.jpg
65709,33 Scenes from Life,"The Polish artist Julia and her husband Piotr, a talented and successful composer, live in Kraków. When Julias's mother, Barbara falls ill with stomach cancer, the life of the family is falling apart. Julia accompanies her mother to death, but her husband Piotr is at rehearsals in Cologne and leaves her to cope with this difficult situation. Only her friend Adrian is at her side. Her father Jurek is also overwhelmed by the impending loss of his beloved wife. After the death of the mother her father takes comfort from alcohol. Shortly after the father dies. Julia found only in the arms of Adrian to rest, but this in turn destroyed her marriage to Piotr. After the loss of the parents and break up of the marriage she is now alone in the world with an uncertain future where Adrian is of little help",85394,6.0,4.0,18,false,2008-11-07,"[{'name': 'Shot - Szumowski', 'id': 15066}, {'name': 'Pandora Films', 'id': 17390}, {'name': 'Polski Instytut Sztuki Filmowej (finansowanie)', 'id': 75747}, {'name': 'STI Studio Filmowe', 'id': 78183}, {'name': 'Deutsche Filmförderfonds (DFFF) (finansowanie)', 'id': 78184}]",posters\65709.jpg
152850,36 China Town,"Sonia [Isha Koppikar] is the owner of a casino in Goa. A successful entrepreneur, the only love in her life is her son. When the toddler suddenly goes missing, the lady is distraught and distressed. She offers a huge reward [Rs. 25 lacs] to anyone who can trace her son.Raj [Shahid Kapoor] and Priya [Kareena Kapoor], two strangers from different backgrounds, accidentally spot the child and decide to split the reward money given by Sonia. But when they finally reach Sonia's mansion late at night, they find her murdered!Raj and Priya panic and escape from the mansion. In the confusion that follows, Priya forgets her suitcase in the mansion. Soon, they are the chief suspects in the murder. The cop [Akshaye Khanna] realizes that this isn't an open-and-shut case, since a number of new suspects show up while the investigations are on.",20145,5.5,11.0,"35,53",false,2006-05-05,"[{'name': 'Mukta Arts Ltd', 'id': 3725}]",posters\152850.jpg
47135,36th Precinct,"The Film takes place in Paris,where two cops are competing for the vacant seat of chief of police while in the middle of a search for a gang of violent thieves. The movie is directed by Olivier Marchal,a former police officer who spent 12 years with the french police before creating this story,which in part is taken from real facts that happened during the 1980's in France.",7291,6.7,115.0,"80,18,53",false,2004-11-24,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Uni Etoile 2', 'id': 314}, {'name': 'LGM Productions', 'id': 2490}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'KL Productions', 'id': 10891}]",posters\47135.jpg
32535,44 Minutes: The North Hollywood Shoot-Out,"After a failed bank robbery, two heavily armed men hold the Los Angeles Police Department at bay for 44 minutes.",14842,6.4,17.0,28,false,2003-01-01,"[{'name': 'Chapman/Leonard Studio Equipment', 'id': 6951}]",posters\32535.jpg
143341,4bia,"4bia or Phobia (Thai: สี่แพร่ง or See Prang) is a Horror Anthology. The first segment, \"Happiness\" is about a lonely girl who corresponded with a stranger over hand phone text messaging and soon discovered something strange about this new stranger that she is attracted to. \"Tit For Tat\" spun a tale of black magic and vengeance for a school kid that had been bullied by a school gang. \"In The Middle\" - a group of friends faced one of their worst camping trip after water kayaking accident. The final segment \"Last Fright\" takes horror to new heights with a psychological thriller that involves a stewardess flying solo in a cabin with a dead body.",39111,6.5,30.0,"27,18",false,2008-04-25,"[{'name': 'GMM Tai Hub (GTH)', 'id': 5369}]",posters\143341.jpg
131884,5 Steps to Danger,Can a couple keep important secrets from Communist spies?,86768,5.8,4.0,"28,53",false,1957-01-30,"[{'name': 'United Artists', 'id': 60}, {'name': 'Henry S. Kesler Productions', 'id': 37648}]",posters\131884.jpg
89343,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",40807,7.0,1287.0,"35,18",false,2011-09-30,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mandate Pictures', 'id': 771}]",posters\89343.jpg
96870,56 Up,"When a cross-section of seven-year-olds were interviewed for 7 Up in 1964 it was immediately evident that their social backgrounds influenced their attitudes towards life. While the upper class children were confident and self-assured, those from middle and working class backgrounds were resigned to a challenging life of hard work. This premise was put to the test every seven years when the same group were interviewed about the progression of their lives. 49 years in the making, the changes that occurred to the original 14 make for fascinating television and are in many ways the stories of all our lives. From success and disappointment, marriage and childbirth, to poverty and illness, nearly every facet of life has been captured on film. Now, at the age of 56, the group are once more brought together and, with the benefit of hindsight, assess whether their lives have been ruled by circumstance or self-determination.",116167,7.5,12.0,99,false,2012-05-14,[],posters\96870.jpg
141118,6 Years,"A young couple bound by a seemingly ideal love, begins to unravel as unexpected opportunities spin them down a volatile and violent path and threaten the future they had always imagined.",323674,5.5,306.0,"10749,18",false,2015-08-18,[],posters\141118.jpg
27273,61*,"In 1961, Roger Maris and Mickey Mantle played for the New York Yankees. One, Mantle, was universally loved, while the other, Maris, was universally hated. Both men started off with a bang, and both were nearing Babe Ruth's 60 home run record. Which man would reach it?",20536,6.3,34.0,"18,36",false,2001-04-28,"[{'name': '61* Productions Inc.', 'id': 3795}]",posters\27273.jpg
96522,7 Below,The story centers on a group of strangers trapped in a time warp house where a terrible event transpired exactly 100 years prior.,84577,3.7,34.0,27,false,2012-04-16,"[{'name': 'Efish Entertainment', 'id': 21917}, {'name': 'Vitamin A Films', 'id': 22061}, {'name': 'Silver Moonlight Productions', 'id': 24276}, {'name': 'PalmStar Entertainment', 'id': 24277}, {'name': 'Barking Fish Entertainment', 'id': 24278}]",posters\96522.jpg
108599,7 Boxes,"Víctor receives an unusual proposal, to carry 7 boxes of unknown content through the Market Number 4 but things get complicated along the way.",127847,6.5,35.0,"28,53",false,2012-08-10,"[{'name': 'Maneglia Schémbori Realizadores', 'id': 49763}]",posters\108599.jpg
41767,7 Faces of Dr. Lao,"An old Chinese man rides into the town of Abalone, Arizona and changes it forever, as the citizens see themselves reflected in the mirror of Lao's mysterious circus of mythical beasts.",14241,6.9,21.0,"18,10751,14,9648,37",false,1964-03-18,"[{'name': 'George Pal Productions', 'id': 4864}]",posters\41767.jpg
136732,7 Minutes,A young athlete takes a wild turn in life after suffering a serious injury.,200511,5.1,35.0,"18,80,53",false,2014-10-26,"[{'name': 'Whitewater Films', 'id': 3095}]",posters\136732.jpg
137968,7 Nights Of Darkness,In 2010 six reality television show contestants spent seven nights in an abandoned and haunted asylum. The show never aired but an editor for the network was able to piece together some footage. The prize for staying all seven nights was a share of one million dollars that was to be split amongst any contestants that didn't leave. No prize money was ever awarded.,83473,4.2,11.0,27,false,2011-11-08,[],posters\137968.jpg
40831,7 Seconds,"When an experienced thief accidentally makes off with a Van Gogh, his partner is kidnapped by gangsters in pursuit of the painting, forcing the criminal to hatch a rescue plan.",9721,4.3,51.0,"28,80,53",false,2005-06-28,"[{'name': 'Andrew Stevens Entertainment', 'id': 2100}]",posters\40831.jpg
82139,7 Virgins,Tano is 16-years-old and is already sitting in jail. In 48 hours he’s a free man and off to the wedding of his brother. In the two days he recounts his neighborhood in a section of Sevilla.,481,6.6,7.0,18,false,2005-10-14,"[{'name': 'Tesela, P.C.', 'id': 256}, {'name': 'La Zanfoñia Producciones', 'id': 257}]",posters\82139.jpg
1479,8 Heads in a Duffel Bag,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",13982,5.4,39.0,"35,80",false,1997-04-18,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Brad Krevoy & Steve Stabler production', 'id': 3581}]",posters\1479.jpg
40833,8 Million Ways to Die,"Scudder is a detective with the Sheriff's Department who is forced to shoot a violent suspect during a narcotics raid. The ensuing psychological aftermath of this shooting worsens his drinking problem and this alcoholism causes him to lose his job, as well as his marriage.",20858,5.6,23.0,80,false,1986-04-25,"[{'name': 'Producers Sales Organization (PSO)', 'id': 11670}]",posters\40833.jpg
26484,9 Deaths of the Ninja,"A group of drug runners/freedom fighters has kidnapped a busload of tourists in the Philippines and is threatening to kill them all if one of their partners is not released from prison and the government doesn't halt its anti-drug policies. To stop the criminals, a trio of specialist soldiers are called in. Even with all their training, will they be able to stop the terrorists when they begin killing hostages and turning loose their squads of attack midgets?",51878,6.1,9.0,"28,35",false,1985-04-15,"[{'name': 'Crown International Pictures', 'id': 1009}]",posters\26484.jpg
44494,9/11,"An on-the-scene documentary following the events of September 11, 2001 from an insider's view, through the lens of two French filmmakers who simply set out to make a movie about a rookie NYC fireman and ended up filming the tragic event that changed our lives forever.",11304,7.6,21.0,99,false,2002-03-10,"[{'name': 'Goldfish Pictures', 'id': 6382}, {'name': 'Reveille Productions', 'id': 6383}, {'name': 'Universal Home Entertainment', 'id': 6384}]",posters\44494.jpg
150421,90 Minutes in Heaven,"A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.",343795,5.4,40.0,18,false,2015-09-11,"[{'name': 'Emmett/Furla Films', 'id': 10405}, {'name': 'Giving Films', 'id': 68117}]",posters\150421.jpg
140123,964 Pinocchio,"Pinocchio 964 is a memory-wiped sex slave who is thrown out by his owners for failure to maintain an erection. It is unclear in what ways he has been modified beyond having no memory and being unable to communicate. He is discovered by Himiko while wandering aimlessly through the city. Himiko has also been memory-wiped, possibly by the same company that produced Pinocchio, but she is fully functional. Himiko spends her days drawing maps of the city, to aid other memory-wiped people. Himiko takes Pinocchio home and tries to teach him to speak. After much effort he has a breakthrough and finally becomes aware of his situation. At this point his body erupts in an inexplicable metamorphosis and it becomes clear that his modifications were much more involved and esoteric than simple memory loss. Himiko also begins to transform, though in a much more subtle manner.",50162,5.9,9.0,"878,27",false,1991-09-14,[],posters\140123.jpg
171575,A Bela e o Paparazzo,Love on the front page,48962,6.9,11.0,"35,10749",false,2010-01-28,"[{'name': 'MGN Filmes', 'id': 2846}]",posters\171575.jpg
