id,title,overview,tmdbId,vote_average,vote_count,genres,adult,release_date,production_companies,poster_path
130630,14 Going on 30,"Danny is hopelessly in love with his teacher Peggy Noble. Of course she doesn't even notice him while she plans to marry the obnoxious coach Roy \"Jack-jaw\" Kelton. When Danny's friend Lloyd invents a growth accelerator for fruit and vegetables to \"solve world hunger\", Danny uses it on himself and as an adult tries to show her Roy's real personality. However at his first appearance at school as an adult, he's mistaken for someone else...",163523,5.0,4.0,"",false,1988-03-06,[],posters\130630.jpg
100729,18 Fingers of Death!,"The \"buzz\" in Hollywood is that, \"18 FINGERS OF DEATH!\" will kick the butt out of the low budget martial arts movies genre and knocks us down to the ground laughing! This funny \"sockumentart\" of the world of Chop sockey, kung fooey, ninja poo poo, karate kidding croutching tiger stuff takes you on the journey of making martial arts movies at it's lowest.",20989,5.0,3.0,"28,12,35",false,2006-04-11,[],posters\100729.jpg
165939,1898. Our Last Men in the Philippines,The Spanish troops in the Philippines Have to fight for their lives as they are forgot by the Spanish Empire,403357,6.5,39.0,"10752,18,36",false,2016-12-02,"[{'name': 'Televisión Española (TVE)', 'id': 6639}, {'name': 'CIPI Cinematografica S.A.', 'id': 8574}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': '13 TV', 'id': 78449}]",posters\165939.jpg
4429,1969,"Two rebellious youths, Ralph and Scott, find themselves struggling with adulthood as the Vietnam War rages. Feeling trapped in their small town, Scott battles with his conservative veteran father, Cliff, and Ralph deals with his desperately sexual mother, Ev. When tragic news arrives from overseas, the entire town, inspired by Ralph and Scott's antiwar efforts, reevaluates its attitude toward the war.",47817,5.5,21.0,"18,10752",false,1988-08-18,"[{'name': 'Atlantic Entertainment Group', 'id': 3267}, {'name': 'Atlantic Productions', 'id': 8172}]",posters\4429.jpg
161822,1st to Die,A homicide inspector -- Lindsay Boxer -- who teams with three other professional women to catch an ingenious serial killer targeting newlyweds on their wedding nights.,86970,3.0,2.0,"28,53",false,2003-02-23,[],posters\161822.jpg
130038,20 Years After,"In the middle of nowhere, 20 years after an apocalyptic terrorist event that obliterated the face of the world!",14642,2.8,20.0,"18,14,878",false,2008-01-01,[],posters\130038.jpg
80132,2012: Supernova,"Two hundred years ago a supernova exploded somewhere in the Lyra constellation. Now the lethal burst of radiation is headed straight for Earth, and time is swiftly running out. The only thing standing between humanity and complete devastation is astrophysicist Dr. Kelvin (Brian Krause), who heads up a project to save the planet.",37059,3.7,15.0,"28,12,878,53",false,2009-10-27,"[{'name': 'Asylum, The', 'id': 3991}]",posters\80132.jpg
165841,20th Century Women,"In 1979 Santa Barbara, California, Dorothea Fields is a determined single mother in her mid-50s who is raising her adolescent son, Jamie, at a moment brimming with cultural change and rebellion. Dorothea enlists the help of two younger women – Abbie, a free-spirited punk artist living as a boarder in the Fields' home and Julie, a savvy and provocative teenage neighbour – to help with Jamie's upbringing.",342737,7.3,213.0,18,false,2016-12-25,"[{'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Archer Gray', 'id': 41640}, {'name': 'Modern People', 'id': 86356}]",posters\165841.jpg
4712,3 Ninjas,"Each year, three brothers Samuel, Jeffrey and Michael Douglas visits their Japanese grandfather, Mori Shintaro whom the boys affectionately refer to as Grandpa, for the summer. Mori is a highly skilled in the fields of Martial arts and Ninjutsu, and for years he has trained the boys in his techniques. After an organized crime ring proves to be too much for the FBI, it's time for the 3 brother NINJAS! To use their martial arts skills, they team up to battle the crime ring and outwit some very persistent kidnappers!",16314,5.5,102.0,"28,12,35,10751",false,1992-08-07,"[{'name': 'Touchstone Pictures', 'id': 9195}]",posters\4712.jpg
27857,3-Iron,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",1280,7.7,225.0,"18,10749,80",false,2004-10-15,"[{'name': 'Kim Ki-Duk Film', 'id': 684}, {'name': 'Cineclick Asia', 'id': 685}]",posters\27857.jpg
71693,35 Shots of Rum,"A widowed metro conductor, approaching retirement, lives with his beautiful grown daughter – the object of a neighbor’s romantic interest. The man’s former girlfriend also lives in their building and plays a role in their closely-knit lives. 35 Shots of Rum considers the mysterious complexities that surround evolving relationships, whether romantic or parental.",26191,6.5,19.0,18,false,2009-02-18,"[{'name': 'Soudaine Compagnie', 'id': 3060}]",posters\71693.jpg
26616,35 Up,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,20562,7.7,8.0,"99,10769",false,1991-08-29,[],posters\26616.jpg
96079,360,"Inspired by Arthur Schnitzler's classic La Ronde, screenwriter Peter Morgan and director Fernando Meirelles' 360 combines a modern and dynamic roundelay of stories into one, linking characters from different cities and countries in a vivid, suspenseful and deeply moving tale of love in the 21st century. Starting in Vienna, the film beautifully weaves through Paris, London, Bratislava, Rio, Denver and Phoenix into a single, mesmerizing narrative.",89455,5.7,81.0,"18,10749",false,2012-07-25,"[{'name': 'BBC Films', 'id': 288}]",posters\96079.jpg
95161,388 Arletta Avenue,A young couple find themselves in an unnerving situation with a mysterious stalker.,73943,4.9,16.0,"53,27",false,2011-09-11,"[{'name': 'Copperheart Entertainment', 'id': 5106}]",posters\95161.jpg
5262,3:10 to Yuma,"Dave Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",14168,7.1,77.0,"18,37",false,1957-08-07,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]",posters\5262.jpg
54513,"4 Months, 3 Weeks and 2 Days","Gabita is pregnant, abortion is strictly forbidden in Romania during the communist regime. Despite this it is common practice and Gabita wants an abortion. The movie follows her and her friend Otilia during the day she has made the appointment with Mr. Bebe to have the abortion.",2009,7.4,158.0,18,false,2007-08-24,"[{'name': 'Saga Film', 'id': 859}, {'name': 'Mobra Films', 'id': 5545}, {'name': 'Mindshare Media', 'id': 35020}, {'name': 'Centrul National al Cinematografiei (CNC)', 'id': 69462}, {'name': 'McCann-Erickson', 'id': 73925}, {'name': 'Televiziunea Romana (TVR1)', 'id': 73926}, {'name': 'Hubert Bals Fund of the Rotterdam Festival, The', 'id': 73927}]",posters\54513.jpg
94558,4.3.2.1,"Jo is chained down in a dead end supermarket job while all her friends are all out on their own separate adventures. But a chance encounter with some diamond thieves sends their separate worlds on a collision course with not only each other, but fate itself.",44877,5.9,63.0,"28,53,80,10749",false,2010-06-02,"[{'name': 'Unstoppable Entertainment', 'id': 6371}, {'name': 'Atlantic Swiss Productions', 'id': 22310}, {'name': 'Veneration Music', 'id': 27895}, {'name': 'Retro-juice Productions', 'id': 27896}]",posters\94558.jpg
74404,44 Inch Chest,"Provocative, outrageously profane and surprisingly tender amidst an explosion of unbridled testosterone, 44 INCH CHEST explores the masculine ego at breaking point, testing whether fear is stronger than love. Colin (Ray Winstone) is in agony, shattered by his wife’s (Joanne Whalley) infidelity, so his friends kidnap the wife's lover so he can have his revenge.",29182,6.0,37.0,"18,80",false,2009-10-08,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Passenger', 'id': 24419}, {'name': 'Twilight Production & Entertainment', 'id': 24420}, {'name': 'Omni Films', 'id': 24421}, {'name': 'Prescience Media', 'id': 24422}]",posters\74404.jpg
127284,45 Years,"There is just one week until Kate Mercer's 45th wedding anniversary and the planning for the party is going well. But then a letter arrives for her husband. The body of his first love has been discovered, frozen and preserved in the icy glaciers of the Swiss Alps. By the time the party is upon them, five days later, there may not be a marriage left to celebrate.",311291,6.3,259.0,18,false,2015-08-28,"[{'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Film4', 'id': 9349}, {'name': 'The Bureau', 'id': 10441}, {'name': 'Artificial Eye', 'id': 11895}, {'name': 'Creative England', 'id': 64479}]",posters\127284.jpg
68976,5 Against the House,Former war-time Army buddies now students in college decide to rip off a Reno casino.,37911,5.3,6.0,"18,28,53",false,1955-06-10,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Dayle', 'id': 13382}]",posters\68976.jpg
143355,5150 Elm's Way,"5150 ELM'S WAY is located at the end of a quiet street in a small town. When Yannick fell off his bike, he knocked at the door of the Beaulieu residence so he could clean the blood off his hands. But Jack Beaulieu and his family had other plans for Ian. Beaulieu is a righteous psychopath and fanatic chess player who wants to rid the world of evil. And even though Ian has done nothing wrong, he is beaten, tortured and tormented before Beaulieu makes him an offer: win at chess and he is free to go. And so Ian is now a pawn in Beaulieu 's game. A game in which he will either lose his mind or his life.",38988,6.5,32.0,"18,27,53",false,2009-10-09,"[{'name': 'Cirrus Communications', 'id': 6852}]",posters\143355.jpg
95697,6 Days to Air: The Making of South Park,Viewers will get a look at Parker and Stone's thought process as they approach a new episode and the 24/7 grind they subject themselves to each time the show is in production. The documentary also includes in-depth interviews with Parker and Stone about their working partnership and reflections on highlights from their careers.,76360,7.0,31.0,"99,10770",false,2011-10-09,"[{'name': 'Comedy Central', 'id': 1538}]",posters\95697.jpg
125471,7 Days in Havana,"A young American boy is trying to break into the acting business, and goes to Cuba during a film festival.",94904,5.4,23.0,18,false,2012-04-05,"[{'name': 'Morena Films', 'id': 10031}, {'name': 'Full House', 'id': 17041}, {'name': 'Chaocorp Distribution', 'id': 58484}]",posters\125471.jpg
127184,7 Hours of Violence,A former hitman is blackmailed into doing one more job. But the hit doesn't go as planned and he winds up with the police and a gang of Chinese hitmen hunting him down. A beautiful young woman helps to hide him until he can figure out a way to elude his pursuers.,130948,3.5,1.0,28,false,1973-11-15,"[{'name': 'Dania Film', 'id': 1701}, {'name': 'Galassia Film', 'id': 20606}]",posters\127184.jpg
146268,72 Meters,"The film begins in the 1980s Soviet Union. Two best friends, Orlov and Muravyev, are serving at the Black Sea Navy Base in Sevastopol, Crimea. Both fall in love with one beautiful girl Nelly, and their friendship suffers a first blow. Because she picks Muravyev, his friend Orlov struggles with an inferiority complex and becomes a secretive alcoholic. After the collapse of the Soviet Union in 1991, both friends are transferred to the Northern Fleet on the Polar Ocean. One day their sub is performing a routine training. A disturbed WWII mine slowly moves on a collision course with the sub. A mighty blast knocks down everyone inside the wrecked sub, 72 meters below the sea level. Then ensues a nerve-racking struggle for survival.",42952,5.3,8.0,"28,18,53",false,2004-02-12,"[{'name': 'Channel One Russia', 'id': 1039}, {'name': 'Studio Trite', 'id': 6453}]",posters\146268.jpg
173101,7:19,"At 7:19 a.m., on September 19th of 1985, the most destructive earthquake hit Mexico's City. Inside what's left of a building, a group of survivors fight for their lives waiting for rescue.",387805,6.7,7.0,"53,18",false,2016-09-16,"[{'name': 'Alameda Films', 'id': 300}, {'name': 'Alebrije Cine y Video', 'id': 12487}, {'name': 'Zamora Films', 'id': 58878}, {'name': 'Velarium Arts', 'id': 80028}]",posters\173101.jpg
149766,80 Million,"A movie about the power of thousands, the courage of hundreds and friendship of a few, thanks to whom a change of fate of millions became possible. Poland, lower Silesia, the beginning of a very cold winter 1981. After a series of entrapments by the security service a confrontation between the opposition and the communists seems to be inevitable. Just before the proclamation of martial law a group of young solidarity activists decide to play va banque and organize a rash action to take out 80 million of the union money from one of the Wroclaw’s banks before the account is blocked. Security service officers follow their steps. It’s the beginning of a gripping tournament in which also priests and curb dealers will play their parts. Each side has aces up their sleeve.",79997,5.8,8.0,"28,18,36",false,2011-11-25,"[{'name': 'Canal+ Polska', 'id': 6476}, {'name': 'Odra Film', 'id': 71114}, {'name': 'Mediabrigade', 'id': 73008}]",posters\149766.jpg
1233,8½,With 8 ½ Frederico Fellini leaves a self-portrait where dreams and reality are a mix. With help from a most excellent cast and unique scenery this self reflecting film is one of his master works.,422,7.9,427.0,"14,18",false,1963-02-14,"[{'name': 'Cineriz', 'id': 9387}, {'name': 'Francinex', 'id': 10882}]",posters\1233.jpg
5508,976-EVIL,"People who dial 976-EVIL receive supernatural powers and turn into satanic killers. When Spike dialed 976-EVIL, he knew it was an expensive toll call, but he didn't know that he'd have to pay for it with his soul.",24038,4.9,33.0,27,false,1988-12-09,"[{'name': 'Cinetel Films', 'id': 10399}]",posters\5508.jpg
125972,@Suicide Room,"Dominik is an ordinary boy. He's got loads of friends, the hottest girl in school, rich parents and money to spend on brand-name clothes. But one innocent kiss with a mate changes everything. He begins to isolate himself from the outside world, spending all his time on his computer. He meets an anonymous girl who introduces him to the \"suicide room\", a place from which there is no escape. Caught in a trap woven of his own emotions, Dominik becomes entangled in a web of intrigue and gradually loses what he cherishes most.",72478,7.7,113.0,"16,53,18",false,2011-03-04,"[{'name': 'Studio Filmowe Kadr', 'id': 7926}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Odra Film', 'id': 71114}, {'name': 'Mediabrigade', 'id': 73008}]",posters\125972.jpg
173835,A Bag of Marbles,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",398924,7.8,100.0,18,false,2017-01-18,"[{'name': 'TF1 Films Productions', 'id': 356}, {'name': 'Forecast Pictures', 'id': 12686}, {'name': 'Quad Films', 'id': 59489}]",posters\173835.jpg
100651,A Beautiful Life,"A love story about the encounter of two drifting souls. Escaping her abusive past, a woman stays the night with an illegal immigrant friend of a friend. The two get closer and fall in love, but face turmoil.",58197,0.0,0.0,"18,10749",false,2008-08-14,[],posters\100651.jpg
7894,A Better Place,A high school outcast new to town becomes friends with a violent loner still haunted by the death of his parents.,107499,9.0,1.0,18,false,1997-09-01,"[{'name': 'View Askew Productions', 'id': 16934}]",posters\7894.jpg
36931,A Bittersweet Life,"Kim Sun-woo is an enforcer and manager for a hotel owned by a cold, calculative crime boss, Kang who assigns Sun-Woo to a simple errand while he is away on a business trip; to shadow his young mistress, Heesoo, for fear that she may be cheating on him with another, younger man, with the mandate that he must kill them both if he discovers their affair.",11344,7.5,170.0,"28,18,80",false,2005-03-31,"[{'name': 'B.O.M. Film Productions Co.', 'id': 3616}]",posters\36931.jpg
175287,"A Black Rose Is an Emblem of Sorrow, a Red Rose an Emblem of Love","The story happens mainly around \"The Old Arbat Street\" in the center of Moscow, where always concentrate vendors, poor young artists and musicians. The hero of this film is a boy named Mitiya,who lives with eccentric elder friend in an apartment house on \"The Old Arbat\". In fact, people who then appear around Mitiya are all unique, eccentric and the space of the apartment house begins to have an unrealistic character as a miniature of unstable society in the end of Soviet Union.",143117,6.5,4.0,"14,35,10749,18",false,1989-02-03,"[{'name': 'Mosfilm', 'id': 5120}]",posters\175287.jpg
47629,A Boy Named Charlie Brown,"Poor Charlie Brown. He can't fly a kite, and he always loses in baseball. Having his faults projected onto a screen by Lucy doesn't help him much either. Against the sage advice and taunting of the girls in his class, he volunteers for the class spelling bee...and wins!",15374,5.9,23.0,"16,35,10751",false,1969-12-04,"[{'name': 'Cinema Center Films', 'id': 3070}, {'name': 'Lee Mendelson Film Productions', 'id': 16340}, {'name': 'Bill Melendez Productions', 'id': 16341}, {'name': 'United Feature Syndicate (UFS)', 'id': 52263}]",posters\47629.jpg
46865,A Canterbury Tale,"Three people arrive in a village in Southern England in the early years of World War 2. Alison Smith is a London girl who is due to start working on a farm as a 'Land Girl'. Peter Gibbs is an Englishman conscripted into the army, taking a few days leave before going abroad. Bob Johnson is a U.S. Army sergeant who wanted to go to Canterbury, but got off here by mistake. As they walk into the village, Alison is attacked by 'The Glue Man', a prankster who pours glue in women's hair. The three of them start to explore the area to discover and expose 'The Glue Man' but then get engrossed in the history of the area and the tales of The Pilgrim's Way. The local magistrate, Thomas Colpeper, JP is a local historian and a very mysterious character who leads them further into the mystery.",15696,7.1,19.0,"10752,53,35,18,9648",false,1944-08-21,"[{'name': 'The Archers', 'id': 11382}, {'name': 'Independent Producers', 'id': 14029}]",posters\46865.jpg
98449,A Carol for Another Christmas,"Director Joseph Mankiewicz's first work for television, the 90-minute ABC drama was publicized as having an all-star cast (which meant that names of some supporting cast members were not officially released). In Rod Serling's update of Charles Dickens, industrial tycoon Daniel Grudge has never recovered from the loss of his 22-year-old son Marley, killed in action during Christmas Eve of 1944. The embittered Grudge has only scorn for any American involvement in international affairs. But then the Ghost of Christmas Past takes him back through time to a World War I troopship. Grudge also is visited by the Ghost of Christmas Present, and the Ghost of Christmas Future gives him a tour across a desolate landscape where he sees the ruins of a once-great civilization.",86778,4.3,3.0,"878,9648,10770",false,1964-12-28,"[{'name': 'American Broadcasting Company (ABC)', 'id': 3065}]",posters\98449.jpg
137387,A Castle in Italy,"Louise meets Nathan, her dreams resurface. It's also the story of her ailing brother, their mother, and the destiny of a leading family of wealthy Italian industrialists. The story of a family falling apart, a world coming to an end and love beginning.",197089,5.8,10.0,"35,18",false,2013-10-30,"[{'name': 'Centre National de la Cinématographie', 'id': 310}, {'name': 'Canal+', 'id': 5358}, {'name': 'SBS Productions', 'id': 8997}]",posters\137387.jpg
1486,A Chef in Love,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",105763,3.5,2.0,"18,35,10749,10769",false,1996-06-06,"[{'name': 'La Sept Cinéma', 'id': 23647}, {'name': 'Studio Adam&Eve', 'id': 40668}, {'name': 'Les Films du Rivage', 'id': 40669}]",posters\1486.jpg
64099,A Chinese Ghost Story II,"Several years after his beloved Nieh has gone, Ning is innocently put into jail. Luckily, he meets a scholar, Elder Chu Kot, in the prison who finally helps him escape. Ning then meets a young witty monk Autumn. They become friends and live in an abandoned villa together. The villa is horrific, yet they choose to stay for a while. Later that night, some ghosts suddenly appear and attack; two parties fight heavily. But after clarifications, Ning and Autumn find that \"the ghosts\" are humans in disguise, who intend to save their leader from imprisonment but not hurting innocence. Among them, Ning finds someone who looks identical to Nieh, and considers she is the reincarnated Nieh. A real giant zombie has seen all these in behind and is ready to ambush...",9050,6.5,26.0,"14,18,27,28,35,10749",false,1990-07-13,"[{'name': 'Film Workshop', 'id': 3618}]",posters\64099.jpg
173335,A Corner in Wheat,"A greedy tycoon decides, on a whim, to corner the world market in wheat. This doubles the price of bread, forcing the grain's producers into charity lines and further into poverty. The film continues to contrast the ironic differences between the lives of those who work to grow the wheat and the life of the man who dabbles in its sale for profit. Written by James Meek",49270,6.5,17.0,18,false,1909-12-13,"[{'name': 'Biograph Company', 'id': 21555}]",posters\173335.jpg
114514,A Cube of Sugar,"Throughout the two days preceding her long-awaited wedding, amid the flurry of arriving relatives and the preparation of a seemingly endless array of colorful, culinary delights, young bride-to-be Pasandide finds herself the center of attention. The event also proves an occasion for extended family to reconnect, reminisce and rejoice in the pleasures of familiar company. The family compound of aged Uncle Ezzatolah proves an ideal site for this summer reunion among three generations, with its lush courtyard gardens, labyrinthine parlors and passageways and erratic electrical system (subject to untimely city blackouts).",102851,7.3,4.0,"",false,2012-02-29,[],posters\114514.jpg
174359,A Curtain Raiser,"Bruno is waiting for his girlfriend Rosette to arrive at his apartment. He loves her deeply but is infuriated that she is at least 45 minutes late EVERY SINGLE TIME they are supposed to meet, leading him to wonder how can she love him if she is that selfish, and how he can respect himself for putting up with it. He makes a decision to terminate the relationship if she is that late this time.",27208,7.2,6.0,"18,28",false,2006-08-07,[],posters\174359.jpg
95182,A Dangerous Man,"After serving 6 years for a crime he didn't commit, Shane Daniels is released from jail with an apology from the State of Arizona. Within hours of his freedom, he unluckily bears witness to a cop killing by Chinese mafia who have a kidnapped girl and a bag of drug money",28465,5.1,37.0,"28,12,53",false,2009-01-01,"[{'name': 'My Own Worst Enemy', 'id': 4810}]",posters\95182.jpg
169298,A Date for Mad Mary,"\"Mad\" Mary McArdle returns to Drogheda after a short spell in prison for something she'd rather forget. Back home, everything and everyone has changed. Her best friend, Charlene, is about to get married and Mary is maid of honor. When Charlene refuses Mary a 'plus one' on the grounds that she probably couldn't find a date, Mary becomes determined to prove her wrong.",405473,7.2,5.0,"10749,18,35",false,2016-09-02,"[{'name': 'Element Pictures', 'id': 3353}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Broadcasting Authority of Ireland', 'id': 30280}, {'name': 'Calipo Picture Company', 'id': 89181}]",posters\169298.jpg
8484,A Day at the Races,"Doctor Hugo Hackenbush, Tony, and Stuffy try and save Judy's farm by winning a big race with her horse. There are a few problems. Hackenbush runs a high priced clinic for the wealthy who don't know he has his degree in Veterinary Medicine.",11939,7.5,44.0,35,false,1937-06-11,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",posters\8484.jpg
160660,A Day in the Death of Joe Egg,A couple uses extremely black comedy to survive taking care of a daughter who is nearly completely brain dead. They take turns doing the daughter's voice and stare into the eyes of death and emotional trauma with a humour that hides their pain.,106618,5.6,5.0,"",false,1972-01-01,[],posters\160660.jpg
65518,A Dead Calling,"A young television reporter (or \"investigative journalist\") is attacked in her home, leading to her boyfriend being murdered. Six months later she returns to work in a smaller town, and stumbles across a house full of ghosts trying to call out to her. What is the secret of this house and how is she connected to it?",58782,2.0,3.0,27,false,2006-12-12,[],posters\65518.jpg
135292,A Difficult Life,"Silvio Magnozzi is a man so dedicated to his high moral standards that he loses out on most of the things he wants in life -including his wife. He watches while others march up the ladder of success way ahead of him, sometimes by hypocritically licking the boots of their superiors or doing just anything at all to attain advancement. After his death grip on his principles causes his wife to walk out, Silvio relents and starts to live like others. Now he is supposedly happily residing on Easy Street, his wife is back -- and so what is bugging him? (AllMovie)",56343,8.6,12.0,18,false,1961-12-19,[],posters\135292.jpg
170729,A Few Less Men,Travel plans for three men in ill-fitting wedding tuxedos goes horribly wrong.,413391,5.2,11.0,35,false,2017-03-09,[],posters\170729.jpg
109319,A Gang Story,"After growing up in a poor gypsy camp, Edmond Vidal, aka Momon, has retained a sense of family, unfailing loyalty and pride in his origins. Most of all, he has remained friends with Serge Suttel, with whom he first discovered prison life - for stealing cherries. The two of them inevitably got involved in organized crime. The team they formed, the Ganf Des Lyonnais, made them the most notorious armed robbers of the early 1970s. Their irresistible rise ended in 1974 with a spectacular arrest. Today, as he nears 60, Momon would like to forget that part of his life. He has found peace by retiring from the \"business\". He tends to his wife Janou, who suffered so in the past, and to his children and grandchildren, all of whom have great respect for this man of simple and universal values, so clear-headed and full of kindness. But then Serge Suttel, who has disowned nothing of his past, comes back into the picture.",56415,6.7,88.0,"80,18",false,2011-11-10,"[{'name': 'Gaumont', 'id': 9}, {'name': 'France 2 Cinéma', 'id': 83}, {'name': 'LGM Productions', 'id': 2490}]",posters\109319.jpg
27293,A Gentleman's Game,A drama revolving around characters whose lives are transformed one summer at an exclusive East Coast country club.,47115,4.2,3.0,18,false,2002-01-01,[],posters\27293.jpg
153458,A Girl in the River: The Price of Forgiveness,A woman in Pakistan sentenced to death for falling in love becomes a rare survivor of the country's harsh judicial system.,369364,8.1,9.0,99,false,2015-10-28,"[{'name': 'HBO Documentary Films', 'id': 17980}]",posters\153458.jpg
